incident_id,event_timestamp,service_name,gcp_region,owning_team,severity,root_cause,alert_count,duplicate_alerts,p95_latency_ms,error_rate_pct,cpu_utilization_pct,memory_utilization_pct,deployment_within_2h,customer_impact_score,mttr_minutes,escalated
inc-004955,2026-01-25T01:58:00+00:00,payments,us-central1,backend,low,traffic_spike,8,1,123,1.585,70.75,93.18,0,11.43,26,0
inc-004956,2026-01-25T02:05:00+00:00,user-profile,europe-west1,payments,high,database_latency,49,31,504,0.377,63.24,63.07,1,35.78,122,1
inc-004957,2026-01-25T02:12:00+00:00,checkout,asia-south1,sre,medium,quota_exhaustion,3,0,238,9.763,46.95,56.94,0,36.59,53,1
inc-004958,2026-01-25T02:19:00+00:00,recommendations,asia-south1,payments,medium,database_latency,10,4,338,1.617,69.96,82.59,0,17.8,38,0
inc-004959,2026-01-25T02:26:00+00:00,inventory,us-central1,sre,medium,traffic_spike,17,5,155,0.174,73.7,56.66,0,12.05,62,0
inc-004960,2026-01-25T02:33:00+00:00,checkout,us-central1,ml-platform,medium,traffic_spike,24,5,248,1.974,66.81,91.63,0,22.92,50,0
inc-004961,2026-01-25T02:40:00+00:00,checkout,us-east1,ml-platform,medium,dependency_timeout,8,3,658,0.899,78.08,78.38,0,22.75,42,0
inc-004962,2026-01-25T02:47:00+00:00,inventory,asia-south1,ml-platform,low,traffic_spike,8,4,105,1.085,78.51,92.48,0,9.48,29,0
inc-004963,2026-01-25T02:54:00+00:00,checkout,europe-west1,platform,medium,quota_exhaustion,18,11,360,5.657,66.92,57.49,0,34.07,86,0
inc-004964,2026-01-25T03:01:00+00:00,recommendations,us-central1,backend,medium,quota_exhaustion,8,5,238,5.549,81.52,64.1,1,26.2,41,0
inc-004965,2026-01-25T03:08:00+00:00,user-profile,us-east1,payments,low,traffic_spike,10,2,244,1.306,50.13,32.4,0,14.52,34,0
inc-004966,2026-01-25T03:15:00+00:00,payments,asia-south1,payments,low,bad_deploy,8,3,252,10.246,68.7,68.07,1,40.64,59,1
inc-004967,2026-01-25T03:22:00+00:00,recommendations,us-east1,backend,high,traffic_spike,32,11,155,0.0,78.49,46.94,0,18.27,68,1
inc-004968,2026-01-25T03:29:00+00:00,inventory,us-central1,platform,low,bad_deploy,10,3,174,2.009,44.53,79.3,1,14.88,33,0
inc-004969,2026-01-25T03:36:00+00:00,checkout,europe-west1,backend,low,traffic_spike,9,3,209,0.722,90.76,82.41,0,11.44,30,0
inc-004970,2026-01-25T03:43:00+00:00,payments,asia-south1,platform,low,database_latency,8,1,780,1.258,39.7,46.99,0,26.87,37,0
inc-004971,2026-01-25T03:50:00+00:00,payments,us-central1,backend,low,database_latency,9,2,1058,1.497,47.43,72.53,1,34.99,54,0
inc-004972,2026-01-25T03:57:00+00:00,search,us-central1,sre,high,database_latency,59,25,515,1.493,57.78,80.27,0,43.9,187,1
inc-004973,2026-01-25T04:04:00+00:00,recommendations,us-east1,payments,low,quota_exhaustion,11,6,311,9.835,42.85,71.3,0,42.23,66,1
inc-004974,2026-01-25T04:11:00+00:00,user-profile,us-east1,payments,critical,database_latency,114,66,565,2.033,53.03,72.71,0,71.52,231,1
inc-004975,2026-01-25T04:18:00+00:00,inventory,us-central1,sre,critical,quota_exhaustion,137,26,207,8.307,41.46,55.14,0,91.75,340,1
inc-004976,2026-01-25T04:25:00+00:00,inventory,us-east1,platform,high,dependency_timeout,29,10,831,0.172,50.2,72.82,0,34.34,103,1
inc-004977,2026-01-25T04:32:00+00:00,recommendations,us-central1,payments,high,traffic_spike,44,7,132,1.285,92.19,91.71,0,26.96,131,1
inc-004978,2026-01-25T04:39:00+00:00,user-profile,asia-south1,sre,medium,dependency_timeout,14,8,793,1.367,47.34,100,0,30.23,64,0
inc-004979,2026-01-25T04:46:00+00:00,user-profile,europe-west1,sre,high,dependency_timeout,30,6,921,0.0,65.65,61.67,0,36.52,71,1
inc-004980,2026-01-25T04:53:00+00:00,recommendations,us-central1,sre,medium,dependency_timeout,19,4,924,3.761,64.14,12.57,0,42.93,91,0
inc-004981,2026-01-25T05:00:00+00:00,recommendations,europe-west1,backend,low,database_latency,13,7,570,3.052,47.18,83.63,1,29.26,52,0
inc-004982,2026-01-25T05:07:00+00:00,payments,europe-west1,platform,medium,dependency_timeout,13,7,1058,0.124,59.83,67.28,0,32.67,62,0
inc-004983,2026-01-25T05:14:00+00:00,user-profile,europe-west1,platform,low,dependency_timeout,6,1,775,0.745,95.15,55.72,0,24.31,26,0
inc-004984,2026-01-25T05:21:00+00:00,checkout,europe-west1,platform,low,traffic_spike,6,2,231,0.365,63.78,86.28,1,9.57,18,0
inc-004985,2026-01-25T05:28:00+00:00,inventory,us-east1,platform,critical,bad_deploy,63,23,98,5.568,37.13,77.43,1,47.5,210,1
inc-004986,2026-01-25T05:35:00+00:00,user-profile,europe-west1,sre,low,quota_exhaustion,9,2,185,3.933,88.1,76.25,0,20.47,34,0
inc-004987,2026-01-25T05:42:00+00:00,checkout,europe-west1,sre,low,database_latency,4,1,395,0.886,64.06,75.67,0,14.33,19,0
inc-004988,2026-01-25T05:49:00+00:00,search,asia-south1,sre,low,quota_exhaustion,4,2,218,12.003,59.51,56.52,0,43.26,62,1
inc-004989,2026-01-25T05:56:00+00:00,recommendations,us-east1,platform,low,traffic_spike,9,2,118,0.804,67.6,82.33,0,9.41,27,0
inc-004990,2026-01-25T06:03:00+00:00,checkout,us-central1,sre,medium,bad_deploy,32,17,166,5.854,42.8,42.68,1,36.11,113,0
inc-004991,2026-01-25T06:10:00+00:00,checkout,asia-south1,ml-platform,critical,dependency_timeout,127,66,854,1.426,65.53,72.57,0,82.78,212,1
inc-004992,2026-01-25T06:17:00+00:00,inventory,europe-west1,platform,low,traffic_spike,6,1,221,1.274,62.44,82.31,1,12.05,30,0
inc-004993,2026-01-25T06:24:00+00:00,payments,asia-south1,ml-platform,high,traffic_spike,50,17,186,0.609,72.85,38.78,0,28.98,83,1
inc-004994,2026-01-25T06:31:00+00:00,search,asia-south1,backend,high,traffic_spike,49,12,208,0.365,50.36,48.44,1,28.34,92,1
inc-004995,2026-01-25T06:38:00+00:00,checkout,us-east1,backend,low,quota_exhaustion,7,4,120,5.823,82.78,76.18,0,23.62,46,0
inc-004996,2026-01-25T06:45:00+00:00,recommendations,europe-west1,sre,low,quota_exhaustion,5,0,174,11.021,67.06,68.14,0,39.66,55,1
inc-004997,2026-01-25T06:52:00+00:00,payments,asia-south1,backend,medium,quota_exhaustion,19,7,136,5.842,45.52,93.85,0,29.48,60,0
inc-004998,2026-01-25T06:59:00+00:00,payments,us-central1,platform,high,database_latency,12,3,676,1.266,77.65,67.8,1,26.1,57,1
inc-004999,2026-01-25T07:06:00+00:00,recommendations,asia-south1,ml-platform,high,bad_deploy,43,14,163,8.206,62.83,70.67,1,48.04,140,1
inc-005000,2026-01-25T07:13:00+00:00,payments,us-east1,payments,low,database_latency,10,5,567,0.678,70.46,80.95,0,20.71,31,0
inc-005001,2026-01-25T07:20:00+00:00,inventory,asia-south1,platform,low,traffic_spike,6,1,221,0.0,49.62,65.21,1,8.23,21,0
inc-005002,2026-01-25T07:27:00+00:00,recommendations,europe-west1,backend,high,bad_deploy,34,9,205,9.668,71.17,69.59,1,49.43,92,1
inc-005003,2026-01-25T07:34:00+00:00,recommendations,us-east1,payments,low,dependency_timeout,10,1,806,1.316,43.53,57.98,0,28.6,49,0
inc-005004,2026-01-25T07:41:00+00:00,inventory,us-east1,ml-platform,medium,quota_exhaustion,22,8,171,13.236,63.36,80.09,0,53.88,93,1
inc-005005,2026-01-25T07:48:00+00:00,user-profile,europe-west1,backend,medium,bad_deploy,36,20,133,10.533,73.61,65.46,1,51.12,104,1
inc-005006,2026-01-25T07:55:00+00:00,recommendations,asia-south1,sre,medium,traffic_spike,14,5,176,0.578,73.05,71.37,0,12.43,25,0
inc-005007,2026-01-25T08:02:00+00:00,user-profile,asia-south1,sre,medium,traffic_spike,9,2,99,2.125,70.38,76.95,0,12.9,35,0
inc-005008,2026-01-25T08:09:00+00:00,checkout,us-central1,payments,medium,traffic_spike,6,1,68,1.413,68.9,73.82,1,8.64,15,0
inc-005009,2026-01-25T08:16:00+00:00,inventory,us-central1,ml-platform,high,database_latency,22,4,839,1.492,66.19,91.29,0,35.35,52,1
inc-005010,2026-01-25T08:23:00+00:00,inventory,asia-south1,payments,medium,dependency_timeout,6,2,972,0.183,53.09,99.08,0,27.55,34,0
inc-005011,2026-01-25T08:30:00+00:00,recommendations,us-central1,sre,medium,quota_exhaustion,14,6,134,5.008,39.81,74.0,0,24.67,61,0
inc-005012,2026-01-25T08:37:00+00:00,recommendations,us-east1,payments,medium,traffic_spike,20,7,96,1.998,73.7,59.61,0,17.39,41,0
inc-005013,2026-01-25T08:44:00+00:00,user-profile,us-central1,sre,low,traffic_spike,6,0,190,1.503,62.31,70.31,0,11.96,22,0
inc-005014,2026-01-25T08:51:00+00:00,search,us-east1,payments,medium,dependency_timeout,14,2,655,1.802,49.85,62.61,1,28.08,59,0
inc-005015,2026-01-25T08:58:00+00:00,recommendations,europe-west1,ml-platform,high,traffic_spike,73,30,218,0.656,47.81,60.14,0,40.27,113,1
inc-005016,2026-01-25T09:05:00+00:00,user-profile,europe-west1,sre,medium,bad_deploy,26,15,98,5.945,90.26,68.05,1,31.98,113,0
inc-005017,2026-01-25T09:12:00+00:00,search,us-central1,backend,low,database_latency,7,3,716,1.25,66.23,63.88,1,24.8,30,0
inc-005018,2026-01-25T09:19:00+00:00,inventory,us-east1,platform,low,quota_exhaustion,8,4,216,4.487,70.41,70.32,0,22.46,42,0
inc-005019,2026-01-25T09:26:00+00:00,search,europe-west1,payments,high,database_latency,62,18,378,0.985,72.69,50.92,1,40.31,110,1
inc-005020,2026-01-25T09:33:00+00:00,user-profile,europe-west1,backend,medium,traffic_spike,10,1,124,1.503,41.4,49.73,0,12.11,25,0
inc-005021,2026-01-25T09:40:00+00:00,recommendations,europe-west1,sre,high,database_latency,49,8,761,0.0,52.12,50.32,0,41.08,98,1
inc-005022,2026-01-25T09:47:00+00:00,payments,asia-south1,platform,critical,database_latency,110,23,932,0.916,54.16,73.18,0,75.55,230,1
inc-005023,2026-01-25T09:54:00+00:00,inventory,us-east1,sre,low,dependency_timeout,9,4,764,1.365,42.64,51.86,0,27.25,51,0
inc-005024,2026-01-25T10:01:00+00:00,search,europe-west1,platform,medium,traffic_spike,17,3,210,0.32,80.76,65.85,0,13.86,44,0
inc-005025,2026-01-25T10:08:00+00:00,recommendations,us-central1,platform,medium,dependency_timeout,6,2,339,2.43,67.49,58.22,0,18.47,27,0
inc-005026,2026-01-25T10:15:00+00:00,user-profile,europe-west1,ml-platform,critical,database_latency,76,27,965,0.57,54.78,67.59,0,60.04,114,1
inc-005027,2026-01-25T10:22:00+00:00,checkout,us-central1,ml-platform,low,traffic_spike,5,0,150,0.811,65.27,60.63,0,8.43,14,0
inc-005028,2026-01-25T10:29:00+00:00,user-profile,us-east1,backend,low,database_latency,8,3,755,0.492,93.46,59.73,0,23.95,35,0
inc-005029,2026-01-25T10:36:00+00:00,recommendations,us-central1,platform,low,database_latency,6,2,611,1.684,62.32,40.22,0,23.03,28,0
inc-005030,2026-01-25T10:43:00+00:00,user-profile,asia-south1,platform,low,dependency_timeout,5,1,862,2.429,70.17,77.73,0,31.09,37,0
inc-005031,2026-01-25T10:50:00+00:00,user-profile,asia-south1,platform,low,quota_exhaustion,7,0,232,8.152,85.9,88.49,1,33.41,48,1
inc-005032,2026-01-25T10:57:00+00:00,inventory,us-east1,payments,low,database_latency,12,3,732,0.847,77.96,33.07,0,26.24,37,0
inc-005033,2026-01-25T11:04:00+00:00,user-profile,asia-south1,ml-platform,low,bad_deploy,3,0,180,12.705,76.46,85.86,1,43.97,64,1
inc-005034,2026-01-25T11:11:00+00:00,payments,us-central1,platform,medium,quota_exhaustion,18,2,168,4.215,69.21,55.69,0,24.94,74,0
inc-005035,2026-01-25T11:18:00+00:00,user-profile,us-east1,payments,low,quota_exhaustion,13,4,283,11.631,54.39,58.07,0,47.82,76,1
inc-005036,2026-01-25T11:25:00+00:00,search,europe-west1,backend,medium,traffic_spike,9,3,226,0.505,65.02,82.13,0,11.21,26,0
inc-005037,2026-01-25T11:32:00+00:00,recommendations,asia-south1,backend,low,bad_deploy,6,1,151,10.44,77.83,71.06,1,37.8,62,1
inc-005038,2026-01-25T11:39:00+00:00,search,europe-west1,backend,high,dependency_timeout,38,8,1176,1.461,55.14,66.52,0,50.88,83,1
inc-005039,2026-01-25T11:46:00+00:00,inventory,us-east1,platform,low,dependency_timeout,7,2,794,1.089,64.57,95.1,0,26.27,43,0
inc-005040,2026-01-25T11:53:00+00:00,checkout,asia-south1,sre,critical,database_latency,91,17,365,1.237,71.12,100,0,53.79,159,1
inc-005041,2026-01-25T12:00:00+00:00,payments,us-central1,sre,low,traffic_spike,8,4,184,1.754,65.58,87.83,0,13.46,37,0
inc-005042,2026-01-25T12:07:00+00:00,payments,us-east1,payments,low,database_latency,8,3,344,1.861,65.33,46.51,1,17.78,40,0
inc-005043,2026-01-25T12:14:00+00:00,recommendations,asia-south1,sre,low,traffic_spike,12,3,285,0.852,77.23,76.02,1,15.08,49,0
inc-005044,2026-01-25T12:21:00+00:00,checkout,us-east1,ml-platform,low,database_latency,6,2,1039,1.085,53.19,95.19,0,31.93,35,0
inc-005045,2026-01-25T12:28:00+00:00,recommendations,us-east1,payments,high,traffic_spike,51,30,112,1.262,70.65,69.51,0,29.54,133,1
inc-005046,2026-01-25T12:35:00+00:00,inventory,us-central1,backend,medium,dependency_timeout,10,6,914,0.0,87.95,56.15,0,27.35,44,0
inc-005047,2026-01-25T12:42:00+00:00,checkout,europe-west1,sre,high,traffic_spike,31,13,179,2.434,82.57,80.78,0,25.73,72,1
inc-005048,2026-01-25T12:49:00+00:00,payments,europe-west1,platform,medium,dependency_timeout,18,6,599,1.545,22.59,45.37,1,27.71,55,0
inc-005049,2026-01-25T12:56:00+00:00,user-profile,asia-south1,ml-platform,low,bad_deploy,5,3,261,2.612,87.07,87.07,1,16.61,31,0
inc-005050,2026-01-25T13:03:00+00:00,inventory,europe-west1,sre,medium,database_latency,20,4,1044,0.941,58.41,76.54,0,37.92,73,0
inc-005051,2026-01-25T13:10:00+00:00,user-profile,us-east1,payments,low,quota_exhaustion,13,4,254,10.91,52.27,85.28,0,44.93,89,1
inc-005052,2026-01-25T13:17:00+00:00,search,asia-south1,ml-platform,medium,database_latency,22,14,767,1.008,53.6,36.21,0,32.1,48,0
inc-005053,2026-01-25T13:24:00+00:00,user-profile,us-east1,payments,low,database_latency,9,4,850,1.39,97.72,78.46,0,29.47,45,0
inc-005054,2026-01-25T13:31:00+00:00,payments,us-east1,ml-platform,low,dependency_timeout,11,3,584,0.95,62.35,38.02,0,22.4,42,0
inc-005055,2026-01-25T13:38:00+00:00,payments,europe-west1,platform,high,database_latency,35,13,410,0.0,85.98,71.65,0,26.0,86,1
inc-005056,2026-01-25T13:45:00+00:00,user-profile,us-east1,platform,high,traffic_spike,28,16,195,1.992,49.48,75.19,0,23.45,99,1
inc-005057,2026-01-25T13:52:00+00:00,search,us-central1,sre,high,bad_deploy,75,14,227,7.404,61.25,82.1,1,61.64,269,1
inc-005058,2026-01-25T13:59:00+00:00,inventory,asia-south1,sre,low,database_latency,15,7,827,0.729,52.57,58.34,0,29.61,38,0
inc-005059,2026-01-25T14:06:00+00:00,checkout,asia-south1,ml-platform,low,bad_deploy,13,5,79,3.627,50.32,63.37,1,18.71,50,0
inc-005060,2026-01-25T14:13:00+00:00,recommendations,europe-west1,platform,medium,bad_deploy,8,4,136,10.169,29.06,82.49,1,37.51,54,1
inc-005061,2026-01-25T14:20:00+00:00,user-profile,us-east1,sre,medium,traffic_spike,19,1,167,1.661,58.81,76.98,0,17.71,61,0
inc-005062,2026-01-25T14:27:00+00:00,payments,europe-west1,platform,low,database_latency,12,4,908,0.983,61.03,49.24,0,31.05,57,0
inc-005063,2026-01-25T14:34:00+00:00,inventory,us-central1,ml-platform,high,traffic_spike,37,10,251,0.295,43.97,90.57,0,23.81,105,1
inc-005064,2026-01-25T14:41:00+00:00,checkout,europe-west1,platform,medium,bad_deploy,15,2,80,10.188,71.69,94.12,1,39.31,74,1
inc-005065,2026-01-25T14:48:00+00:00,recommendations,europe-west1,payments,high,bad_deploy,59,8,215,7.779,52.38,66.81,1,55.26,154,1
inc-005066,2026-01-25T14:55:00+00:00,search,us-east1,sre,low,bad_deploy,6,1,132,6.628,77.36,64.34,1,25.88,49,0
inc-005067,2026-01-25T15:02:00+00:00,search,us-central1,payments,medium,dependency_timeout,15,9,635,2.334,82.08,83.85,0,29.63,73,0
inc-005068,2026-01-25T15:09:00+00:00,user-profile,europe-west1,ml-platform,high,database_latency,54,22,892,2.196,24.34,68.38,1,53.19,135,1
inc-005069,2026-01-25T15:16:00+00:00,recommendations,us-central1,ml-platform,critical,traffic_spike,76,15,292,1.354,67.27,58.87,0,45.56,179,1
inc-005070,2026-01-25T15:23:00+00:00,recommendations,us-east1,backend,medium,traffic_spike,14,8,119,0.545,34.66,87.57,0,10.91,50,0
inc-005071,2026-01-25T15:30:00+00:00,inventory,us-central1,platform,low,database_latency,13,6,1083,1.944,55.74,99.51,0,38.76,65,0
inc-005072,2026-01-25T15:37:00+00:00,payments,us-central1,backend,low,bad_deploy,6,2,292,9.188,71.23,62.86,1,37.56,60,1
inc-005073,2026-01-25T15:44:00+00:00,user-profile,us-central1,sre,low,database_latency,6,3,488,1.173,46.95,82.97,1,18.42,24,0
inc-005074,2026-01-25T15:51:00+00:00,checkout,us-central1,ml-platform,medium,traffic_spike,16,2,179,0.615,33.55,69.41,0,13.52,39,0
inc-005075,2026-01-25T15:58:00+00:00,search,asia-south1,ml-platform,high,dependency_timeout,61,16,1101,1.962,28.28,60.97,0,60.86,151,1
inc-005076,2026-01-25T16:05:00+00:00,payments,us-east1,backend,low,traffic_spike,8,4,110,0.0,100,49.11,0,6.35,15,0
inc-005077,2026-01-25T16:12:00+00:00,inventory,asia-south1,backend,medium,database_latency,14,2,372,0.494,33.66,72.04,0,17.08,32,0
inc-005078,2026-01-25T16:19:00+00:00,checkout,europe-west1,platform,low,dependency_timeout,8,1,519,0.179,83.4,64.0,0,17.11,23,0
inc-005079,2026-01-25T16:26:00+00:00,inventory,europe-west1,sre,high,quota_exhaustion,46,8,179,9.524,71.07,62.96,0,53.75,109,1
inc-005080,2026-01-25T16:33:00+00:00,user-profile,europe-west1,sre,critical,traffic_spike,69,32,199,0.656,46.73,58.41,1,37.99,235,1
inc-005081,2026-01-25T16:40:00+00:00,user-profile,us-east1,backend,medium,database_latency,8,3,382,1.398,84.01,81.49,0,17.34,38,0
inc-005082,2026-01-25T16:47:00+00:00,user-profile,us-east1,ml-platform,low,dependency_timeout,5,2,1038,1.74,66.06,69.31,1,33.42,40,0
inc-005083,2026-01-25T16:54:00+00:00,recommendations,europe-west1,backend,high,database_latency,64,29,414,1.265,35.82,60.15,0,42.95,102,1
inc-005084,2026-01-25T17:01:00+00:00,inventory,asia-south1,platform,medium,bad_deploy,11,2,175,12.178,52.76,74.54,1,45.86,87,1
inc-005085,2026-01-25T17:08:00+00:00,search,us-central1,backend,low,quota_exhaustion,11,6,47,9.48,60.12,66.47,0,34.56,74,1
inc-005086,2026-01-25T17:15:00+00:00,search,us-east1,platform,medium,traffic_spike,18,8,294,0.506,86.37,77.76,1,16.97,53,0
inc-005087,2026-01-25T17:22:00+00:00,checkout,europe-west1,payments,high,quota_exhaustion,65,26,173,7.438,76.72,91.76,0,55.89,119,1
inc-005088,2026-01-25T17:29:00+00:00,search,asia-south1,backend,high,bad_deploy,70,38,158,6.519,53.17,47.56,1,55.01,116,1
inc-005089,2026-01-25T17:36:00+00:00,user-profile,europe-west1,sre,high,database_latency,61,14,662,0.103,77.4,85.79,0,44.31,151,1
inc-005090,2026-01-25T17:43:00+00:00,recommendations,us-central1,payments,critical,database_latency,110,66,447,0.597,69.7,82.17,1,62.47,155,1
inc-005091,2026-01-25T17:50:00+00:00,search,asia-south1,platform,low,dependency_timeout,6,0,767,0.0,45.35,67.43,0,21.88,25,0
inc-005092,2026-01-25T17:57:00+00:00,search,us-central1,ml-platform,high,quota_exhaustion,50,17,224,13.713,60.7,65.34,0,69.24,230,1
inc-005093,2026-01-25T18:04:00+00:00,recommendations,us-central1,sre,medium,traffic_spike,18,3,128,0.0,54.91,55.61,1,11.3,47,0
inc-005094,2026-01-25T18:11:00+00:00,inventory,europe-west1,payments,medium,database_latency,32,17,861,1.71,45.02,100,0,41.05,105,0
inc-005095,2026-01-25T18:18:00+00:00,user-profile,asia-south1,payments,low,quota_exhaustion,9,4,299,12.731,75.5,48.42,0,49.72,78,1
inc-005096,2026-01-25T18:25:00+00:00,recommendations,us-central1,ml-platform,high,traffic_spike,42,6,195,1.166,60.78,79.84,0,27.27,67,1
inc-005097,2026-01-25T18:32:00+00:00,checkout,us-central1,backend,high,traffic_spike,69,31,246,1.365,97.33,75.33,0,41.3,96,1
inc-005098,2026-01-25T18:39:00+00:00,recommendations,asia-south1,ml-platform,high,quota_exhaustion,39,6,152,7.386,76.18,51.43,0,43.51,155,1
inc-005099,2026-01-25T18:46:00+00:00,search,us-central1,sre,medium,quota_exhaustion,25,10,180,10.532,62.04,76.72,1,47.35,97,1
inc-005100,2026-01-25T18:53:00+00:00,payments,asia-south1,platform,critical,traffic_spike,110,68,72,2.138,48.27,63.17,0,57.71,257,1
inc-005101,2026-01-25T19:00:00+00:00,checkout,asia-south1,backend,low,bad_deploy,1,0,161,8.901,100,66.83,1,31.18,40,1
inc-005102,2026-01-25T19:07:00+00:00,user-profile,europe-west1,platform,low,bad_deploy,7,2,270,8.919,74.63,52.35,1,36.66,59,1
inc-005103,2026-01-25T19:14:00+00:00,search,europe-west1,sre,medium,dependency_timeout,25,16,448,1.563,62.87,81.05,0,27.14,77,0
inc-005104,2026-01-25T19:21:00+00:00,payments,us-central1,ml-platform,high,quota_exhaustion,34,18,220,2.857,63.21,80.93,0,29.37,100,1
inc-005105,2026-01-25T19:28:00+00:00,recommendations,us-east1,payments,high,database_latency,69,33,576,1.466,77.88,90.56,0,49.85,238,1
inc-005106,2026-01-25T19:35:00+00:00,user-profile,us-central1,ml-platform,medium,bad_deploy,11,2,77,12.56,63.76,60.01,1,44.55,81,1
inc-005107,2026-01-25T19:42:00+00:00,search,europe-west1,backend,medium,dependency_timeout,14,4,392,1.387,86.58,61.41,0,20.26,41,0
inc-005108,2026-01-25T19:49:00+00:00,payments,us-central1,payments,critical,traffic_spike,65,38,217,1.1,93.16,69.47,0,37.97,233,1
inc-005109,2026-01-25T19:56:00+00:00,checkout,asia-south1,backend,critical,dependency_timeout,70,22,988,2.13,72.17,29.13,0,62.59,180,1
inc-005110,2026-01-25T20:03:00+00:00,recommendations,us-central1,backend,low,dependency_timeout,4,1,387,1.361,49.09,67.01,0,15.56,26,0
inc-005111,2026-01-25T20:10:00+00:00,search,us-central1,payments,high,traffic_spike,37,17,280,2.066,48.05,65.34,1,29.85,96,1
inc-005112,2026-01-25T20:17:00+00:00,inventory,europe-west1,ml-platform,high,database_latency,34,12,933,1.296,87.31,83.4,0,42.51,66,1
